11-21-2023 14:26:24.753 +0200 INFO  loader - Running utility: "validatedb"
12-20-2023 23:58:26.908 +0200 INFO  loader - SPLUNK_MODULE_PATH environment variable not found - defaulting to C:\Program Files\Splunk\etc\modules
12-20-2023 23:58:26.908 +0200 INFO  loader - loading modules from C:\Program Files\Splunk\etc\modules
12-20-2023 23:58:26.908 +0200 INFO  loader - Writing out composite configuration file: C:\Program Files\Splunk\var\run\splunk\composite.xml
01-10-2024 17:31:22.251 +0200 INFO  loader - Running utility: "validatedb"
01-10-2024 17:31:22.251 +0200 INFO  loader - Getting configuration data from: C:\Program Files\Splunk\etc\myinstall\splunkd.xml
01-10-2024 17:31:22.251 +0200 INFO  loader - SPLUNK_MODULE_PATH environment variable not found - defaulting to C:\Program Files\Splunk\etc\modules
01-10-2024 17:31:22.251 +0200 INFO  loader - loading modules from C:\Program Files\Splunk\etc\modules
01-10-2024 17:31:22.267 +0200 INFO  loader - Writing out composite configuration file: C:\Program Files\Splunk\var\run\splunk\composite.xml
01-10-2024 17:31:22.283 +0200 WARN  Pstacks - Backtracing is not initialized - GeneratePstacksAction cannot be used..
01-10-2024 17:31:22.283 +0200 WARN  WatchdogActions - Initialization failed for action=pstacks. Deleting.
01-10-2024 17:31:22.329 +0200 INFO  loader - Validated 10 indexes in 46.86 milliseconds
01-10-2024 17:31:22.720 +0200 INFO  ServerConfig - Found no hostname options in server.conf. Will attempt to use default for now.
01-10-2024 17:31:22.720 +0200 INFO  ServerConfig - Host name option is "".
01-10-2024 17:31:24.064 +0200 INFO  loader - Running utility: "check-transforms-keys"
01-10-2024 17:31:24.064 +0200 INFO  loader - Getting configuration data from: C:\Program Files\Splunk\etc\myinstall\splunkd.xml
01-10-2024 17:31:24.064 +0200 INFO  loader - SPLUNK_MODULE_PATH environment variable not found - defaulting to C:\Program Files\Splunk\etc\modules
01-10-2024 17:31:24.064 +0200 INFO  loader - loading modules from C:\Program Files\Splunk\etc\modules
01-10-2024 17:31:24.079 +0200 INFO  loader - Writing out composite configuration file: C:\Program Files\Splunk\var\run\splunk\composite.xml
03-07-2024 03:29:49.623 +0200 INFO  loader - Running utility: "validatedb"
03-07-2024 03:29:49.623 +0200 INFO  loader - Getting configuration data from: C:\Program Files\Splunk\etc\myinstall\splunkd.xml
03-07-2024 03:29:49.623 +0200 INFO  loader - SPLUNK_MODULE_PATH environment variable not found - defaulting to C:\Program Files\Splunk\etc\modules
03-07-2024 03:29:49.623 +0200 INFO  loader - loading modules from C:\Program Files\Splunk\etc\modules
03-07-2024 03:29:49.639 +0200 INFO  loader - Writing out composite configuration file: C:\Program Files\Splunk\var\run\splunk\composite.xml
03-07-2024 03:29:49.654 +0200 WARN  Pstacks - Backtracing is not initialized - GeneratePstacksAction cannot be used..
03-07-2024 03:29:49.654 +0200 WARN  WatchdogActions - Initialization failed for action=pstacks. Deleting.
03-07-2024 03:29:49.686 +0200 INFO  loader - Validated 10 indexes in 31.24 milliseconds
03-07-2024 03:29:49.982 +0200 INFO  ServerConfig - Found no hostname options in server.conf. Will attempt to use default for now.
03-07-2024 03:29:49.982 +0200 INFO  ServerConfig - Host name option is "".
03-07-2024 03:29:51.295 +0200 INFO  loader - Running utility: "check-transforms-keys"
03-07-2024 03:29:51.295 +0200 INFO  loader - Getting configuration data from: C:\Program Files\Splunk\etc\myinstall\splunkd.xml
03-07-2024 03:29:51.295 +0200 INFO  loader - SPLUNK_MODULE_PATH environment variable not found - defaulting to C:\Program Files\Splunk\etc\modules
03-07-2024 03:29:51.295 +0200 INFO  loader - loading modules from C:\Program Files\Splunk\etc\modules
03-07-2024 03:29:51.295 +0200 INFO  loader - Writing out composite configuration file: C:\Program Files\Splunk\var\run\splunk\composite.xml
03-28-2024 02:43:30.994 +0200 INFO  loader - Running utility: "validatedb"
03-28-2024 02:43:30.994 +0200 INFO  loader - Getting configuration data from: C:\Program Files\Splunk\etc\myinstall\splunkd.xml
03-28-2024 02:43:30.994 +0200 INFO  loader - SPLUNK_MODULE_PATH environment variable not found - defaulting to C:\Program Files\Splunk\etc\modules
03-28-2024 02:43:30.994 +0200 INFO  loader - loading modules from C:\Program Files\Splunk\etc\modules
03-28-2024 02:43:31.010 +0200 INFO  loader - Writing out composite configuration file: C:\Program Files\Splunk\var\run\splunk\composite.xml
03-28-2024 02:43:31.026 +0200 WARN  Pstacks - Backtracing is not initialized - GeneratePstacksAction cannot be used..
03-28-2024 02:43:31.026 +0200 WARN  WatchdogActions - Initialization failed for action=pstacks. Deleting.
03-28-2024 02:43:31.057 +0200 INFO  loader - Validated 10 indexes in 31.24 milliseconds
03-28-2024 02:43:31.369 +0200 INFO  ServerConfig - Found no hostname options in server.conf. Will attempt to use default for now.
03-28-2024 02:43:31.369 +0200 INFO  ServerConfig - Host name option is "".
03-28-2024 02:43:32.713 +0200 INFO  loader - Running utility: "check-transforms-keys"
03-28-2024 02:43:32.713 +0200 INFO  loader - Getting configuration data from: C:\Program Files\Splunk\etc\myinstall\splunkd.xml
03-28-2024 02:43:32.713 +0200 INFO  loader - SPLUNK_MODULE_PATH environment variable not found - defaulting to C:\Program Files\Splunk\etc\modules
03-28-2024 02:43:32.713 +0200 INFO  loader - loading modules from C:\Program Files\Splunk\etc\modules
03-28-2024 02:43:32.713 +0200 INFO  loader - Writing out composite configuration file: C:\Program Files\Splunk\var\run\splunk\composite.xml
04-11-2024 21:37:26.557 +0300 INFO  loader - Running utility: "validatedb"
04-11-2024 21:37:26.557 +0300 INFO  loader - Getting configuration data from: C:\Program Files\Splunk\etc\myinstall\splunkd.xml
04-11-2024 21:37:26.557 +0300 INFO  loader - SPLUNK_MODULE_PATH environment variable not found - defaulting to C:\Program Files\Splunk\etc\modules
04-11-2024 21:37:26.557 +0300 INFO  loader - loading modules from C:\Program Files\Splunk\etc\modules
04-11-2024 21:37:26.573 +0300 INFO  loader - Writing out composite configuration file: C:\Program Files\Splunk\var\run\splunk\composite.xml
04-11-2024 21:37:26.589 +0300 WARN  Pstacks - Backtracing is not initialized - GeneratePstacksAction cannot be used..
04-11-2024 21:37:26.589 +0300 WARN  WatchdogActions - Initialization failed for action=pstacks. Deleting.
04-11-2024 21:37:26.620 +0300 INFO  loader - Validated 10 indexes in 31.24 milliseconds
04-11-2024 21:37:26.979 +0300 INFO  ServerConfig - Found no hostname options in server.conf. Will attempt to use default for now.
04-11-2024 21:37:26.995 +0300 INFO  ServerConfig - Host name option is "".
04-11-2024 21:37:28.354 +0300 INFO  loader - Running utility: "check-transforms-keys"
04-11-2024 21:37:28.354 +0300 INFO  loader - Getting configuration data from: C:\Program Files\Splunk\etc\myinstall\splunkd.xml
04-11-2024 21:37:28.354 +0300 INFO  loader - SPLUNK_MODULE_PATH environment variable not found - defaulting to C:\Program Files\Splunk\etc\modules
04-11-2024 21:37:28.354 +0300 INFO  loader - loading modules from C:\Program Files\Splunk\etc\modules
04-11-2024 21:37:28.354 +0300 INFO  loader - Writing out composite configuration file: C:\Program Files\Splunk\var\run\splunk\composite.xml
04-17-2024 21:31:41.797 +0300 INFO  loader - Running utility: "validatedb"
04-17-2024 21:31:41.797 +0300 INFO  loader - Getting configuration data from: C:\Program Files\Splunk\etc\myinstall\splunkd.xml
04-17-2024 21:31:41.797 +0300 INFO  loader - SPLUNK_MODULE_PATH environment variable not found - defaulting to C:\Program Files\Splunk\etc\modules
04-17-2024 21:31:41.797 +0300 INFO  loader - loading modules from C:\Program Files\Splunk\etc\modules
04-17-2024 21:31:41.812 +0300 INFO  loader - Writing out composite configuration file: C:\Program Files\Splunk\var\run\splunk\composite.xml
04-17-2024 21:31:41.828 +0300 WARN  Pstacks - Backtracing is not initialized - GeneratePstacksAction cannot be used..
04-17-2024 21:31:41.828 +0300 WARN  WatchdogActions - Initialization failed for action=pstacks. Deleting.
04-17-2024 21:31:41.859 +0300 INFO  loader - Validated 10 indexes in 31.24 milliseconds
04-17-2024 21:31:42.203 +0300 INFO  ServerConfig - Found no hostname options in server.conf. Will attempt to use default for now.
04-17-2024 21:31:42.203 +0300 INFO  ServerConfig - Host name option is "".
04-17-2024 21:31:43.671 +0300 INFO  loader - Running utility: "check-transforms-keys"
04-17-2024 21:31:43.671 +0300 INFO  loader - Getting configuration data from: C:\Program Files\Splunk\etc\myinstall\splunkd.xml
04-17-2024 21:31:43.671 +0300 INFO  loader - SPLUNK_MODULE_PATH environment variable not found - defaulting to C:\Program Files\Splunk\etc\modules
04-17-2024 21:31:43.671 +0300 INFO  loader - loading modules from C:\Program Files\Splunk\etc\modules
04-17-2024 21:31:43.671 +0300 INFO  loader - Writing out composite configuration file: C:\Program Files\Splunk\var\run\splunk\composite.xml
06-07-2024 02:21:37.092 +0300 INFO  loader - Running utility: "validatedb"
06-07-2024 02:21:37.123 +0300 INFO  loader - Getting configuration data from: C:\Program Files\Splunk\etc\myinstall\splunkd.xml
06-07-2024 02:21:37.123 +0300 INFO  loader - SPLUNK_MODULE_PATH environment variable not found - defaulting to C:\Program Files\Splunk\etc\modules
06-07-2024 02:21:37.123 +0300 INFO  loader - loading modules from C:\Program Files\Splunk\etc\modules
06-07-2024 02:21:37.139 +0300 INFO  loader - Writing out composite configuration file: C:\Program Files\Splunk\var\run\splunk\composite.xml
06-07-2024 02:21:37.154 +0300 WARN  Pstacks - Backtracing is not initialized - GeneratePstacksAction cannot be used..
06-07-2024 02:21:37.154 +0300 WARN  WatchdogActions - Initialization failed for action=pstacks. Deleting.
06-07-2024 02:21:37.201 +0300 INFO  loader - Validated 10 indexes in 46.86 milliseconds
06-07-2024 02:21:37.545 +0300 INFO  ServerConfig - Found no hostname options in server.conf. Will attempt to use default for now.
06-07-2024 02:21:37.545 +0300 INFO  ServerConfig - Host name option is "".
06-07-2024 02:21:39.169 +0300 INFO  loader - Running utility: "check-transforms-keys"
06-07-2024 02:21:39.185 +0300 INFO  loader - Getting configuration data from: C:\Program Files\Splunk\etc\myinstall\splunkd.xml
06-07-2024 02:21:39.185 +0300 INFO  loader - SPLUNK_MODULE_PATH environment variable not found - defaulting to C:\Program Files\Splunk\etc\modules
06-07-2024 02:21:39.185 +0300 INFO  loader - loading modules from C:\Program Files\Splunk\etc\modules
06-07-2024 02:21:39.185 +0300 INFO  loader - Writing out composite configuration file: C:\Program Files\Splunk\var\run\splunk\composite.xml
06-14-2024 02:28:28.016 +0300 INFO  loader - Running utility: "validatedb"
06-14-2024 02:28:28.016 +0300 INFO  loader - Getting configuration data from: C:\Program Files\Splunk\etc\myinstall\splunkd.xml
06-14-2024 02:28:28.016 +0300 INFO  loader - SPLUNK_MODULE_PATH environment variable not found - defaulting to C:\Program Files\Splunk\etc\modules
06-14-2024 02:28:28.016 +0300 INFO  loader - loading modules from C:\Program Files\Splunk\etc\modules
06-14-2024 02:28:28.032 +0300 INFO  loader - Writing out composite configuration file: C:\Program Files\Splunk\var\run\splunk\composite.xml
06-14-2024 02:28:28.048 +0300 WARN  Pstacks - Backtracing is not initialized - GeneratePstacksAction cannot be used..
06-14-2024 02:28:28.048 +0300 WARN  WatchdogActions - Initialization failed for action=pstacks. Deleting.
06-14-2024 02:28:28.095 +0300 INFO  loader - Validated 10 indexes in 46.86 milliseconds
06-14-2024 02:28:28.423 +0300 INFO  ServerConfig - Found no hostname options in server.conf. Will attempt to use default for now.
06-14-2024 02:28:28.438 +0300 INFO  ServerConfig - Host name option is "".
06-14-2024 02:28:29.766 +0300 INFO  loader - Running utility: "check-transforms-keys"
06-14-2024 02:28:29.766 +0300 INFO  loader - Getting configuration data from: C:\Program Files\Splunk\etc\myinstall\splunkd.xml
06-14-2024 02:28:29.766 +0300 INFO  loader - SPLUNK_MODULE_PATH environment variable not found - defaulting to C:\Program Files\Splunk\etc\modules
06-14-2024 02:28:29.766 +0300 INFO  loader - loading modules from C:\Program Files\Splunk\etc\modules
06-14-2024 02:28:29.766 +0300 INFO  loader - Writing out composite configuration file: C:\Program Files\Splunk\var\run\splunk\composite.xml
06-20-2024 02:36:37.946 +0300 INFO  loader - Running utility: "validatedb"
06-20-2024 02:36:37.962 +0300 INFO  loader - Getting configuration data from: C:\Program Files\Splunk\etc\myinstall\splunkd.xml
06-20-2024 02:36:37.962 +0300 INFO  loader - SPLUNK_MODULE_PATH environment variable not found - defaulting to C:\Program Files\Splunk\etc\modules
06-20-2024 02:36:37.962 +0300 INFO  loader - loading modules from C:\Program Files\Splunk\etc\modules
06-20-2024 02:36:37.977 +0300 INFO  loader - Writing out composite configuration file: C:\Program Files\Splunk\var\run\splunk\composite.xml
06-20-2024 02:36:37.993 +0300 WARN  Pstacks - Backtracing is not initialized - GeneratePstacksAction cannot be used..
06-20-2024 02:36:37.993 +0300 WARN  WatchdogActions - Initialization failed for action=pstacks. Deleting.
06-20-2024 02:36:38.040 +0300 INFO  loader - Validated 10 indexes in 46.86 milliseconds
06-20-2024 02:36:38.399 +0300 INFO  ServerConfig - Found no hostname options in server.conf. Will attempt to use default for now.
06-20-2024 02:36:38.399 +0300 INFO  ServerConfig - Host name option is "".
06-20-2024 02:36:40.008 +0300 INFO  loader - Running utility: "check-transforms-keys"
06-20-2024 02:36:40.008 +0300 INFO  loader - Getting configuration data from: C:\Program Files\Splunk\etc\myinstall\splunkd.xml
06-20-2024 02:36:40.008 +0300 INFO  loader - SPLUNK_MODULE_PATH environment variable not found - defaulting to C:\Program Files\Splunk\etc\modules
06-20-2024 02:36:40.008 +0300 INFO  loader - loading modules from C:\Program Files\Splunk\etc\modules
06-20-2024 02:36:40.008 +0300 INFO  loader - Writing out composite configuration file: C:\Program Files\Splunk\var\run\splunk\composite.xml
07-25-2024 03:12:14.249 +0300 INFO  loader - Running utility: "validatedb"
07-25-2024 03:12:14.249 +0300 INFO  loader - Getting configuration data from: C:\Program Files\Splunk\etc\myinstall\splunkd.xml
07-25-2024 03:12:14.249 +0300 INFO  loader - SPLUNK_MODULE_PATH environment variable not found - defaulting to C:\Program Files\Splunk\etc\modules
07-25-2024 03:12:14.249 +0300 INFO  loader - loading modules from C:\Program Files\Splunk\etc\modules
07-25-2024 03:12:14.264 +0300 INFO  loader - Writing out composite configuration file: C:\Program Files\Splunk\var\run\splunk\composite.xml
07-25-2024 03:12:14.280 +0300 WARN  Pstacks - Backtracing is not initialized - GeneratePstacksAction cannot be used..
07-25-2024 03:12:14.280 +0300 WARN  WatchdogActions - Initialization failed for action=pstacks. Deleting.
07-25-2024 03:12:14.311 +0300 INFO  loader - Validated 10 indexes in 31.24 milliseconds
07-25-2024 03:12:14.639 +0300 INFO  ServerConfig - Found no hostname options in server.conf. Will attempt to use default for now.
